domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
drysdales.net,2000-10-19 14:13:04+00:00,2024-10-14 14:18:39+00:00,2025-10-19 14:13:04+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
tammerneon.fi,1991-01-01 00:00:00+00:00,2024-07-29 00:00:00+00:00,2027-08-31 00:00:00+00:00,Domainkeskus Oy,,
tulas.edu.in,2017-01-05 11:25:12+00:00,2024-12-02 17:20:06+00:00,2027-01-05 11:25:12+00:00,ERNET India,,
muskokamarinas.ca,2016-12-14 19:58:46+00:00,2024-10-31 08:02:29+00:00,2025-12-14 19:58:46+00:00,eNom Canada Corp.,nicrelations@enom.com,https://enom.com
volvocars.nyc,2018-05-09 19:54:48+00:00,2024-05-15 13:17:50+00:00,2025-05-09 19:54:48+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sonoco-alcore.net,2004-09-28 15:54:53+00:00,2024-08-27 11:11:49+00:00,2026-09-28 15:54:53+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
johnmarshall.edu,1996-05-15 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
aluno.ueg.br,2004-05-17 00:00:00+00:00,2020-03-31 00:00:00+00:00,,,,
mercedes-benz.com.br,2023-03-20 00:00:00+00:00,2023-03-22 00:00:00+00:00,2028-04-04 00:00:00+00:00,,,
aalisboa.com.pt,,,,,,
reflextech.net,2010-07-27 22:58:16+00:00,2024-08-30 18:19:35+00:00,2025-07-27 22:58:16+00:00,FastDomain Inc.,domain.operations@web.com,https://web.com
sheppardpratt.org,1996-11-04 05:00:00+00:00,2024-09-11 08:32:14+00:00,2029-11-03 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
acad.ftec.com.br,2003-11-14 00:00:00+00:00,2024-11-02 00:00:00+00:00,2025-11-14 00:00:00+00:00,,,
ucg.org,1995-10-28 04:00:00+00:00,2023-09-24 16:30:53+00:00,2026-10-27 05:00:00+00:00,"DNC Holdings, Inc.",abuse@directnic.com,https://directnic.com
struqtur.se,2012-10-13 00:00:00+00:00,2024-10-11 00:00:00+00:00,2025-10-13 00:00:00+00:00,One.com,,
seattleindustry.org,2002-02-05 17:08:38+00:00,2025-01-26 08:24:04+00:00,2026-02-05 17:08:38+00:00,FastDomain Inc.,legal@fastdomain.com,https://fastdomain.com
aveso.fi,2014-11-03 00:00:00+00:00,2024-10-10 00:00:00+00:00,2025-11-03 00:00:00+00:00,Louhi Net Oy,,
zero.inc,2024-04-10 23:03:32+00:00,2024-11-14 09:55:24+00:00,2025-04-10 23:59:59+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
freeuni.edu.ge,2008-01-23 00:00:00+00:00,,2028-01-24 00:00:00+00:00,proservice ltd,root@proservice.ge,https://proservice.ge
smcgov.org,2008-04-10 21:35:22+00:00,2024-12-04 20:20:43+00:00,2028-04-10 21:35:22+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
bacto.bio,2021-02-10 09:37:50+00:00,2025-02-01 02:57:04+00:00,2026-02-10 09:37:50+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
albtec.de,,2022-10-08 11:01:16+02:00,,,,
yqgdigital.ca,2023-06-01 13:38:03+00:00,2024-12-18 14:27:30+00:00,2025-06-01 13:38:03+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
gassaswine.se,2009-10-21 00:00:00+00:00,2024-09-11 00:00:00+00:00,2025-10-21 00:00:00+00:00,Loopia AB,,
mtu.ac.kr,2008-02-01 00:00:00+00:00,2023-10-19 00:00:00+00:00,2030-02-01 00:00:00+00:00,"Inames Co., Ltd.(http://www.inames.co.kr)",,
kaempfonline.net,2005-08-30 05:59:19+00:00,2024-08-31 07:04:10+00:00,2025-08-30 05:59:19+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
beauty4less.co.uk,2022-07-27 00:00:00+00:00,2024-08-24 00:00:00+00:00,2025-07-27 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
agespan.org,2021-04-07 15:40:01+00:00,2024-08-13 10:58:22+00:00,2025-04-07 15:40:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ghms-inc.org,2012-01-19 16:47:42+00:00,2025-03-05 16:48:25+00:00,2026-01-19 16:47:42+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
hopehorizonedu.org,2019-03-04 17:17:26+00:00,2025-02-22 08:12:01+00:00,2026-03-04 17:17:26+00:00,FastDomain Inc.,legal@fastdomain.com,https://fastdomain.com
nith.ac.in,2009-11-05 07:23:59+00:00,2022-02-04 04:30:59+00:00,2025-11-05 07:23:59+00:00,ERNET India,,
lively.nl,2013-09-09 00:00:00+00:00,2024-06-21 00:00:00+00:00,,GoDaddy.com,,
cz.wocogroup.com,2000-04-25 11:28:51+00:00,2024-06-15 11:01:31+00:00,2025-08-14 04:23:36+00:00,InterNetX GmbH,domain-abuse@internetx.com,https://internetx.com
songfuse.app,2023-10-08 13:31:54+00:00,2024-11-22 13:31:54+00:00,2025-10-08 13:31:54+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ac-clermont.fr,1996-09-18 22:00:00+00:00,2024-10-31 23:10:43.570707+00:00,2025-09-18 22:00:00+00:00,GIP RENATER,domaine@renater.fr,https://renater.fr
voith.at,,,,,,
linqora.com.au,,2025-02-15 10:16:50+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
sp-automation.co.uk,2020-01-03 00:00:00+00:00,2023-12-04 00:00:00+00:00,2026-01-03 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
naturecure.me,2015-07-28 16:42:04.660000+00:00,2024-04-25 15:59:49+00:00,2025-07-28 16:42:04+00:00,NAMECHEAP INC,,
binder-wein.at,,,,,,
beothuk.org,2018-10-24 17:00:53+00:00,2024-08-30 06:13:27+00:00,2027-10-24 17:00:53+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
thegamblefamily.ca,2007-06-18 01:05:00+00:00,2024-11-10 01:55:20+00:00,2027-06-17 04:00:00+00:00,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
perfisulcortelaser.com.br,2020-07-30 00:00:00+00:00,2024-04-29 00:00:00+00:00,2025-07-30 00:00:00+00:00,,,
michaelmezger.de,,2024-11-20 14:27:03+01:00,,,,
bistum-regensburg.de,,2021-12-06 13:53:37+01:00,,,,
escher.ca,2000-11-09 22:09:55+00:00,2024-09-06 02:48:56+00:00,2033-12-01 05:00:00+00:00,Rebel.ca Corp.,abuse@rebel.com,https://rebel.com
riversongz.org,2023-09-18 10:02:25+00:00,2024-11-02 10:03:11+00:00,2025-09-18 10:02:25+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
dkegroup.com.au,,2024-04-21 16:00:37+00:00,,Melbourne IT,,
unlimitedmoves.nl,2018-03-19 00:00:00+00:00,2024-11-06 00:00:00+00:00,,Cronon GmbH,,
dtcweb.net,2005-04-19 20:48:41+00:00,2024-04-20 07:41:41+00:00,2025-04-19 20:48:41+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
sageclinic.org,2007-05-22 05:17:48+00:00,2024-05-26 19:41:25+00:00,2025-05-22 05:17:48+00:00,"DreamHost, LLC",domain-abuse@dreamhost.com,https://dreamhost.com
justice.gov.za,,,,,,
uhealthsolutions.org,2011-07-05 23:56:09+00:00,2025-02-13 21:51:34+00:00,2025-07-05 23:56:09+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
transforming-learning.co.uk,2024-02-01 00:00:00+00:00,2024-12-29 00:00:00+00:00,2026-02-01 00:00:00+00:00,Gandi [Tag = GANDI],,
novak2.hu,,,,,,
hartaccountants.com.au,,2023-08-03 05:46:19+00:00,,Domain Directors Pty Ltd trading as Instra,,
school-31.kirovedu.com,2012-10-08 18:43:27+00:00,2023-10-09 14:06:56+00:00,2025-10-08 18:43:27+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
madonavesta.com.br,2015-05-29 00:00:00+00:00,2023-06-05 00:00:00+00:00,2026-05-29 00:00:00+00:00,,,
delrioseguros.cl,,,,NIC Chile,,
marquardt.de,,2020-10-30 06:06:47+01:00,,,,
campusoutreach.org,1997-03-26 05:00:00+00:00,2024-07-22 02:28:15+00:00,2025-03-27 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thermokingcapello.com.ar,,,,,,
beyerconnect.de,,2021-02-06 14:12:39+01:00,,,,
faesf.com.br,2015-07-28 00:00:00+00:00,2025-03-10 00:00:00+00:00,2028-08-29 00:00:00+00:00,,,
sa.tuv.com,1994-05-20 04:00:00+00:00,2025-02-08 01:03:09+00:00,2026-02-07 21:25:19+00:00,InterNetX GmbH,domain-abuse@internetx.com,https://internetx.com
waupacaschools.org,2012-07-16 15:25:43+00:00,2024-06-28 06:32:55+00:00,2027-07-16 15:25:43+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kshcpc.ca,2017-09-07 17:37:47+00:00,2024-02-09 23:34:14+00:00,2029-09-07 17:37:47+00:00,Execulink Telecom Inc.,ian.stevens@execulinktelecom.ca,https://execulinktelecom.ca
fabrinet.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
caribbeanequalityproject.org,2015-10-04 17:15:45+00:00,2024-09-29 00:58:38+00:00,2025-10-04 17:15:45+00:00,"TUCOWS, INC.",caribbeanequalityproject.org@contactprivacy.com,https://contactprivacy.com
plus.nl,1996-07-29 00:00:00+00:00,2022-03-25 00:00:00+00:00,,Metaregistrar B.V.,,
waasmunster.be,2000-05-25 00:00:00+00:00,,,,,
etu-its.fr,2022-03-31 11:22:39+00:00,2024-03-06 14:26:24.137646+00:00,2025-03-31 11:22:39+00:00,OVH,support@ovh.net,https://ovh.net
rmailbox.info,2011-11-11 02:41:48+00:00,2025-02-20 23:02:47+00:00,2025-11-11 02:41:48+00:00,Fastdomain Inc.,,
jillingsbaddeley.co.uk,2000-05-23 00:00:00+00:00,2024-11-26 00:00:00+00:00,2025-05-23 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
nutriafrica.org,2017-08-08 09:07:25+00:00,2024-08-06 01:05:41+00:00,2025-08-08 09:07:25+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
agental.cl,,,,NIC Chile,,
beadedblissjewelry.store,2025-02-06 17:19:46+00:00,,2026-02-06 23:59:59+00:00,"Go Daddy, LLC",abuse@godaddy.com,https://godaddy.com
reisingerfamily.net,2003-04-25 04:31:35+00:00,2025-03-12 15:03:14+00:00,2026-04-25 04:31:35+00:00,"NameSilo, LLC",abuse@namesilo.com,https://namesilo.com
heisei-ikai.or.jp,,,,,,
westernwakefarmersmarket.org,2009-01-20 02:46:56.268000+00:00,2025-01-22 03:15:12+00:00,2026-01-20 02:46:56.268000+00:00,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
payitmonthly.uk,2014-08-17 00:00:00+00:00,2024-07-18 00:00:00+00:00,2025-08-17 00:00:00+00:00,"Namecheap, Inc. [Tag = NAMECHEAP-INC]",,
accel-tech.net,2015-03-25 17:53:07+00:00,2025-02-23 00:10:56+00:00,2026-03-25 17:53:07+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
gllm.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
rockdale.k12.ga.us,,,,,,
trsd.ca,2016-07-07 14:36:08+00:00,2021-07-07 04:11:28+00:00,2026-07-07 14:36:08+00:00,CanSpace Solutions Inc.,sunil@canspace.ca,https://canspace.ca
lcc-travel.de,,2017-09-24 02:23:21+02:00,,,,
hamamatsu.fr,1997-02-23 23:00:00+00:00,2024-10-04 00:23:22.547149+00:00,2025-09-29 06:31:39+00:00,INWX GmbH,tld-fr@domrobot.com,https://domrobot.com
podziewski.hub.pl,1999-08-27 13:00:00+00:00,2019-11-25 07:25:26+00:00,2026-08-26 14:00:00+00:00,home.pl S.A.,,
gamatrasporti.it,2020-02-13 12:00:17+00:00,2025-03-01 01:07:47+00:00,2026-02-13 00:00:00+00:00,Aruba Business s.r.l.,,
aipt.com.au,,2025-03-02 01:29:14+00:00,,Melbourne IT,,
stacmail.net,2009-10-12 22:20:13+00:00,2024-10-12 22:18:07+00:00,2025-10-12 22:20:13+00:00,"TUCOWS, INC.",domainabuse@tucows.com,https://tucows.com
alten.it,2004-12-13 00:00:00+00:00,2024-09-30 09:33:45+00:00,2025-09-14 00:00:00+00:00,Gandi SAS,,
prosperityconsultingllc.org,2019-01-28 06:48:58+00:00,2025-02-10 23:18:23+00:00,2026-01-28 06:48:58+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
berrymail.cc,2021-03-03 22:34:42+00:00,2023-06-05 20:48:04+00:00,2031-03-03 22:34:42+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
femec.de,,2023-09-27 16:41:11+02:00,,,,
alythsprings.co.uk,2002-10-07 00:00:00+00:00,2020-09-07 00:00:00+00:00,2025-10-07 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
black-hat-seo.org,2009-09-11 18:46:17+00:00,2024-10-26 18:46:19+00:00,2025-09-11 18:46:17+00:00,OVH sas,abuse@ovh.net,https://ovh.net
weinhalle.de,,2020-11-05 11:37:47+01:00,,,,
itecriocuarto.org.ar,,,,,,
acmconline.org,2002-12-04 17:34:21+00:00,2024-01-18 17:34:26+00:00,2033-12-04 17:34:21+00:00,"eNom, LLC",,
lekasystems.co.uk,2015-04-19 00:00:00+00:00,2024-08-12 00:00:00+00:00,2025-04-19 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
falcon.bgsu.edu,1986-06-02 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
fcchamber.org,1995-11-27 05:00:00+00:00,2025-01-10 05:00:49+00:00,2025-11-26 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jobworx.org,2018-11-02 03:08:42+00:00,2024-12-17 03:09:26+00:00,2025-11-02 03:08:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ptnk.ee,,,2026-11-02 00:00:00+00:00,Spin TEK AS,,
pcm.eu,,,,IP TWINS S.A.S.,,
abbas.org,1999-03-24 05:00:00.850000+00:00,2025-02-27 05:36:31+00:00,2026-03-24 05:00:00+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
worshipwithwonders.org,2006-04-13 15:27:34+00:00,2024-06-22 21:16:32+00:00,2027-04-13 15:27:34+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
kcdtn.org,2005-08-15 21:46:31+00:00,2024-09-29 21:47:11+00:00,2025-08-15 21:46:31+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
vlaanderen.be,1996-03-20 00:00:00+00:00,,,,,
calstateteach.net,1999-02-24 05:00:00+00:00,2025-02-25 12:46:53+00:00,2026-02-24 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stud.hs-fresenius.de,,2025-02-11 13:58:22+01:00,,,,
ringly.io,2024-02-15 09:25:30+00:00,2025-01-26 17:16:00+00:00,2026-02-15 09:25:30+00:00,"HOSTINGER operations, UAB",,
highworth.kent.sch.uk,,,,,,
verbeekwijnimport.nl,2005-11-07 00:00:00+00:00,2025-03-05 00:00:00+00:00,,Registrar.eu,,
vowaidfoundation.org,2015-02-24 19:09:09+00:00,2024-07-08 15:23:52+00:00,2026-02-24 19:09:09+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
generalmail.co.za,2014-12-04 07:08:31+00:00,2024-12-04 07:28:55+00:00,2025-12-04 07:08:31+00:00,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
kmbr.com.br,2024-01-31 00:00:00+00:00,2024-04-27 00:00:00+00:00,2026-04-27 00:00:00+00:00,,,
berengier-depollution.fr,2003-09-24 22:00:00+00:00,2024-12-31 23:09:35.089973+00:00,2025-11-15 15:07:42+00:00,WAN AGAIN,afnic@wanagain.net,https://wanagain.net
wearehopeinc.org,2013-06-11 18:44:10+00:00,2024-07-01 12:43:56+00:00,2025-06-11 18:44:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
fal.la,2012-06-06 15:01:05+00:00,2024-11-14 21:38:26+00:00,2028-06-06 23:59:59+00:00,Namecheap,abuse@centralnic.com,https://centralnic.com
brothers-am.com.br,2010-05-12 00:00:00+00:00,2024-10-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,,,
alminawi.org,2017-12-30 13:34:13+00:00,2024-07-23 22:55:04+00:00,2028-12-30 13:34:13+00:00,"HOSTINGER operations, UAB",abuse@hostinger.com,https://hostinger.com
digiri.co,2018-12-23 00:05:20.210000+00:00,2024-11-28 06:09:51+00:00,2025-12-23 00:05:20.210000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
anadicon.de,,2008-01-19 13:13:30+01:00,,,,
joepublic.co.za,1998-11-25 22:00:00+00:00,2025-01-31 12:19:14+00:00,2025-11-25 22:00:00+00:00,Syrex (Pty) Ltd,dns@syrex.com,https://syrex.com
guif.com.ar,,,,,,
morgans.com.au,,2024-10-11 14:25:19+00:00,,Domain Directors Pty Ltd trading as Instra,,
amped.education,2022-01-15 21:05:24+00:00,2024-06-30 17:11:22+00:00,2026-01-15 21:05:24+00:00,"Cloudflare, Inc",,
ewfw.org,2013-09-25 14:24:08+00:00,2024-10-21 16:34:53+00:00,2025-09-25 14:24:08+00:00,"Wild West Domains, LLC",domainops@godaddy.com,https://godaddy.com
besttechcorp.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
miralove.ca,2022-09-19 16:44:38+00:00,2023-07-05 16:18:32+00:00,2025-09-19 16:44:38+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
castordata.com.co,2008-03-04 00:00:00+00:00,2024-03-16 15:21:52+00:00,2026-03-12 23:59:59+00:00,Mi.com.co,soporte@mi.com.co,https://mi.com.co
alamaan.ae,,,,,,
faberfulfilment.nl,2020-05-25 00:00:00+00:00,2024-05-23 00:00:00+00:00,,Registrar.eu,,
vinimarche.fr,2013-03-29 11:03:37+00:00,2024-06-26 13:35:31.253435+00:00,2025-06-26 07:49:27+00:00,GANDI,support@support.gandi.net,https://support.gandi.net
advancedhearingcare.org,2008-12-08 21:54:40+00:00,2024-07-09 05:15:32+00:00,2026-12-08 21:54:40+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
manassasva.gov,2005-04-08 18:22:22+00:00,2024-01-08 03:11:32+00:00,2025-04-08 18:22:22+00:00,get.gov,securityadmins@manassasva.gov,https://manassasva.gov
ebisu.com.pl,2003-02-15 12:00:00+00:00,2025-01-06 10:21:20+00:00,2026-02-14 13:00:00+00:00,OVH SAS,,
safholland.com.br,2022-01-11 00:00:00+00:00,2022-01-11 00:00:00+00:00,2031-05-14 00:00:00+00:00,,,
brenda-johnson.net,2007-12-07 18:02:16+00:00,2024-12-08 17:37:08+00:00,2026-12-07 18:02:16+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
jdgmedia.fr,2011-01-19 16:12:15+00:00,2024-05-31 22:06:04.070642+00:00,2025-04-21 13:41:15+00:00,GANDI,support@support.gandi.net,https://support.gandi.net
ekareyazilim.com.tr,2005-02-28 00:00:00+00:00,,2026-02-27 00:00:00+00:00,,,
pivotenergy.net,2018-07-23 16:07:35+00:00,2024-06-23 07:35:39.020000+00:00,2025-07-23 16:07:35+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
honley.tlt.school,2022-10-13 11:23:48+00:00,2024-11-27 11:23:58+00:00,2025-10-13 11:23:48+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
iclongarone.org,2020-04-24 08:16:11.793000+00:00,2024-06-08 08:17:02+00:00,2025-04-24 08:16:11.793000+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
suebridges.co.uk,2000-11-23 00:00:00+00:00,2024-12-06 00:00:00+00:00,2025-11-23 00:00:00+00:00,Get Your Mobi Ltd [Tag = GETYOURMOBI],,
eproadvisory.com.au,,2024-06-03 06:16:21+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
ethus.jnj.com,1993-11-01 05:00:00+00:00,2024-09-29 15:00:29+00:00,2025-10-31 04:00:00+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
roughers.net,2014-09-25 16:58:10+00:00,2024-09-26 16:32:23+00:00,2025-09-25 16:58:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
cdsinet.net,1997-01-02 05:00:00+00:00,2024-11-18 19:37:45+00:00,2030-01-01 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
axismunditherapy.org,2018-09-20 02:05:37+00:00,2024-09-18 02:07:48+00:00,2025-09-20 02:05:37+00:00,"eNom, LLC",,
cavesdefrance.be,2000-05-11 00:00:00+00:00,,,,,
rightplace.org,1996-12-16 05:00:00+00:00,2024-10-17 20:36:35+00:00,2025-12-15 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
lmxconstrutora.com.br,2015-04-06 00:00:00+00:00,2024-04-08 00:00:00+00:00,2025-04-06 00:00:00+00:00,,,
buyitbetter.co.uk,2006-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2026-10-06 00:00:00+00:00,Mr Jim Cooper &amp; Mr Steve Meades t/a Citrus [Tag = CITRUS],,
ywcaofcleveland.org,2000-05-25 15:53:35+00:00,2024-06-08 08:35:43+00:00,2027-05-25 15:53:35+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
greencleanservices.in,2015-07-31 14:05:50+00:00,2024-07-30 08:24:26+00:00,2026-07-31 14:05:50+00:00,"GoDaddy.com, LLC",,
mysilly.biz,2024-03-16 00:08:16.540000+00:00,2024-03-21 00:08:16+00:00,2025-03-16 00:08:16.540000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
estudiantes.colegiosantaclara.cl,,,,NIC Chile,,
llb.at,,,,,,
rgs.qld.edu.au,,2025-02-16 21:48:12+00:00,,Education Services Australia Limited,,
granite.mb.ca,2000-10-12 19:54:47+00:00,2025-02-04 05:02:57+00:00,2026-02-04 05:00:00+00:00,Rebel.ca Corp.,abuse@rebel.com,https://rebel.com
parisssd.org,2007-05-01 23:14:48+00:00,2024-06-11 05:01:14+00:00,2025-05-01 23:14:48+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
masling.nl,2007-12-01 00:00:00+00:00,2023-11-09 00:00:00+00:00,,Metaregistrar B.V.,,
stratus.hr,2015-03-08 23:00:00+00:00,2022-01-02 23:00:00+00:00,2030-03-08 23:00:00+00:00,,,
solenenergy.co,2021-08-12 21:21:57+00:00,2024-07-16 21:27:19+00:00,2025-08-12 21:21:57+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
takada.fr,2024-07-23 13:53:56.276206+00:00,2024-07-28 14:00:48.459026+00:00,2025-07-23 13:53:56.246858+00:00,Hostinger operations UAB,hostinger@hostinger.com,https://hostinger.com
westtn.consulting,2022-10-21 14:54:58+00:00,2024-10-11 18:30:13+00:00,2025-10-21 14:54:58+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
fallonmedical.org,2002-10-28 17:43:12+00:00,2023-10-01 15:45:52+00:00,2026-10-28 16:43:12+00:00,"The Registry at Info Avenue, LLC d/b/a Spirit Communications",abuse@spiritdomains.com,https://spiritdomains.com
sp.kobylnica.edu.pl,2007-05-14 11:30:31+00:00,2024-04-22 09:00:40+00:00,2025-05-14 11:30:31+00:00,Dinfo.pl Sylwia Wierońska,,
ntia.doc.gov,1997-10-02 01:29:22+00:00,2024-02-24 02:25:53+00:00,2025-09-30 04:00:00+00:00,get.gov,esoc@doc.gov,https://doc.gov
architetto.it,2000-01-20 00:00:00+00:00,2025-02-17 00:55:42+00:00,2026-02-01 00:00:00+00:00,Aruba s.p.a.,,
tamarabresler.de,,2020-06-05 11:23:27+02:00,,,,
resides.io,2021-12-16 17:18:50+00:00,2024-09-03 02:54:18+00:00,2026-12-16 17:18:50+00:00,"GoDaddy.com, LLC",,
linkit.nl,1998-04-15 00:00:00+00:00,2018-02-19 00:00:00+00:00,,Metaregistrar B.V.,,
smswpg.ca,2009-01-14 14:25:04+00:00,2024-12-18 20:38:59+00:00,2026-01-14 05:00:00+00:00,Tucows.com Co.,compliance@tucows.com,https://tucows.com
dinamik.com.br,2014-04-07 00:00:00+00:00,2024-06-05 00:00:00+00:00,2026-02-23 00:00:00+00:00,,,
bouffe-moi.ca,2021-03-28 21:14:07+00:00,2024-05-12 21:14:32+00:00,2025-03-28 21:14:07+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
rabonamedia.ch,,,,,,
pizzo.fr,2006-10-12 14:05:50+00:00,2024-11-30 23:13:27.022047+00:00,2025-10-12 14:05:50+00:00,AMEN / Agence des Médias Numériques,afnic@amen.fr,https://amen.fr
bostontrading.co,2018-01-12 04:55:41+00:00,2024-12-23 06:20:05+00:00,2029-01-12 04:55:41+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
elektrohertig.ch,,,,,,
dt-konstruktion.de,,2021-04-21 08:58:31+02:00,,,,
fje.edu,2003-09-25 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
truenorthventures.net,2025-01-09 20:02:20+00:00,2025-01-09 20:02:20.569417+00:00,2026-01-09 20:02:20+00:00,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
andromeda.rutgers.edu,1985-04-25 00:00:00+00:00,,2026-07-31 00:00:00+00:00,,,
spdata.com.br,1998-03-04 00:00:00+00:00,2025-02-12 00:00:00+00:00,2027-08-07 00:00:00+00:00,,,
harmonicentrum.se,2007-02-12 00:00:00+00:00,2025-01-03 00:00:00+00:00,2026-02-12 00:00:00+00:00,Loopia AB,,
s.wingateschool.com,1999-10-22 15:13:55+00:00,2022-09-12 06:44:26+00:00,2028-10-22 15:13:55+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
crosslanes.org,2001-01-22 16:33:50+00:00,2025-03-08 16:34:36+00:00,2027-01-22 16:33:50+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lzp.gov.lv,,,,,,
luey.com.au,,2024-01-08 19:35:33+00:00,,Web Address Registration Pty Ltd,,
gbm.net,1995-10-17 04:00:00+00:00,2024-08-17 06:27:46+00:00,2026-10-16 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
breefamily.net,2007-03-02 01:53:26+00:00,2025-02-26 04:41:10+00:00,2026-03-02 01:53:26+00:00,Webcentral Group Ltd,abuse@melbourneit.com.au,https://melbourneit.com.au
pocon.com.my,2014-01-15 16:00:00+00:00,2024-12-29 11:06:45.855000+00:00,2026-01-15 16:00:00+00:00,MYNIC Berhad,abuse@mynic.my,https://mynic.my
