domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
aakss.org.uk,2017-11-17,2024-10-18,2025-11-17,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
prestigeflowers.co.uk,2010-04-08,2024-08-08,2032-04-08,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
inclarity.co.uk,2001-07-24,2024-06-20,2025-07-24,Gandi [Tag = GANDI],,
a.sanjose.fundacionxafer.com,2020-07-19,2024-07-10,2025-07-19,"Arsys Internet, S.L. dba NICLINE.COM",abuse@nicline.com,https://nicline.com
minior.net,2000-12-22,2024-12-23,2025-12-22,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
th-rosenheim.de,,2019-06-20,,,,
rabc.tech,2016-03-02,2025-03-03,2026-03-02,Super Registry,raremergency@pool.com,https://pool.com
baali.fr,2003-01-02,2024-05-31,2025-04-24,OVH,support@ovh.net,https://ovh.net
amazonasbike.com.br,2016-08-16,2024-02-21,2028-08-06,,,
groupparadigm.co,2023-03-25,2024-07-31,2025-03-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
cmcinternational.net,2003-04-01,2023-01-31,2026-04-01,"Network Solutions, LLC",domain.operations@web.com,https://web.com
stufen-los.de,,2017-05-04,,,,
cdesa.com.co,2014-04-15,2024-06-20,2025-04-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
stichtinglvo.nl,2004-08-02,2024-06-06,,team.blue nl B.V.,,
cedlavictoria.edu.co,2015-12-28,2024-11-20,2025-12-27,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
alberghieroriolo.edu.it,2018-10-06,2024-10-22,2025-10-06,Teknadoc Italia s.r.l.,,
rcoa.ca,2011-05-20,2024-04-20,2025-05-20,Go Get Canada Domain Registrar Ltd.,abuse@namecheap.com,https://namecheap.com
e-bate.net,2015-01-13,2023-12-14,2027-01-13,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
biocell.com.sg,2023-07-25,2024-07-12,2025-07-25,Web Commerce Communications (S) Pte Ltd,,
casa-bella-italia.de,,2018-09-08,,,,
veromarine.co.nz,,,,,,
centredexcellence.co.uk,2011-02-09,2025-01-15,2026-02-09,"Namecheap, Inc. [Tag = NAMECHEAP-INC]",,
myautofinders.co.uk,2022-01-27,2025-01-26,2026-01-27,Ionos SE [Tag = 1AND1],,
agmtechnology.com.au,,2025-02-10,,Domain Directors Pty Ltd trading as Instra,,
dephoto.co.uk,2002-06-24,2024-09-13,2025-06-24,Heart Internet Limited t/a Heart Internet [Tag = EXTEND],,
insightstudio.nl,2022-12-05,2023-01-31,,team.blue nl B.V.,,
grassert.net,2017-12-04,2025-01-08,2025-12-04,RegistryGate GmbH,abuse@registrygate.com,https://registrygate.com
tanzaniabankers.org,2003-09-26,2024-09-17,2025-09-26,"Network Solutions, LLC",domain.operations@web.com,https://web.com
effct.org,2017-08-31,2024-08-21,2025-08-31,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
harari.biz,2001-10-04,2024-11-10,,Tucows Domains Inc.,compliance@tucows.com,https://tucows.com
pampangainstitute.edu.ph,,,,,,
barontinisrl.it,2004-10-12,2025-02-08,2026-01-23,Aruba Business s.r.l.,,
prospectiq.ai,2023-01-30,,,1API GmbH,abuse@1api.net,https://1api.net
erametsaliit.ee,,,2026-01-01,Zone Media OÜ,,
vory.foodforhat.com,2020-01-31,2025-03-07,2026-01-31,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
destination-numerique.fr,2023-12-26,2023-12-31,2026-12-26,Hostinger operations UAB,hostinger@hostinger.com,https://hostinger.com
top.ie,2001-04-26,,2025-04-27,Register 365,,
s.colomboamericano.edu.co,2004-12-09,2020-12-23,2025-12-12,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
idafram.fi,2009-01-12,2024-12-28,2026-01-12,Cloud City Oy,,
xsarus.nl,2000-03-16,2021-11-04,,team.blue nl B.V.,,
adventureoban.org,2021-01-31,2025-02-01,2026-01-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
moser.ie,2022-07-20,,2025-07-20,Hosting Ireland,,
tda.aero,2010-07-12,2024-06-18,2025-07-12,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
kagi.be,2019-06-22,,,,,
bsge.org,2004-02-27,2025-01-08,2030-02-27,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
sthelena.vic.edu.au,,2024-04-15,,Education Services Australia Limited,,
amsassociates.us,2003-02-18,2023-01-04,2032-02-17,"Misk.com, Inc.",abuse@misk.com,https://misk.com
simplyparkandfly.co.uk,2012-08-06,2024-08-07,2025-08-06,"GoDaddy.com, LLC. [Tag = GODADDY]",,
aditor.de,,2016-12-13,,,,
ninakutscher.de,,2024-06-20,,,,
gz-photo.de,,2024-12-16,,,,
tripleefarms.net,2021-03-22,2025-01-21,2026-03-22,"Network Solutions, LLC",domain.operations@web.com,https://web.com
miskow.pl,2024-01-12,2025-01-07,2026-01-12,Globtel Internet Szymon Hersztek,,
ad-nuernberg.de,,2013-03-09,,,,
tnmc.edu.vn,,,,,,
lofbergs.co.uk,2008-02-28,2025-02-03,2027-02-28,Ascio Technologies Corp. Denmark &ndash; filial af Ascio Technologies Corp. Canada [Tag = ASCIO],,
mundycruising.co.uk,2000-03-04,2025-02-18,2026-03-04,D3R Ltd [Tag = D3RLTD],,
aliveistheorganize.online,2023-06-03,2024-08-29,2025-06-03,IONOS SE,,
stehlin.de,,2008-11-17,,,,
az-it-service.de,,2020-06-29,,,,
pforzheimer-pflegedienst.de,,2020-10-29,,,,
pyynsi.edu.ee,,,,,,
ronincrossfit.ie,2016-11-10,,2025-11-10,Register 365,,
boumasportengroen.nl,2004-05-24,2022-07-27,,NextName B.V.,,
statetreasury.fi,1999-01-07,2023-01-02,2025-08-31,Valtion tieto- ja viestint�tekniikkakeskus Valtori,,
nomorestupid.org,2018-12-22,2024-04-04,2026-12-22,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
berndjacobs.de,,2018-08-18,,,,
epc-ucb.edu.bo,,,,,agonzales@epc-ucb.edu.bo,https://epc-ucb.edu.bo
castertech.com.br,2008-02-14,2023-08-14,2033-09-11,,,
alumni.fullsail.edu,2003-04-17,,2027-07-31,,,
smartopiainc.ca,2022-11-16,2023-01-15,2025-11-16,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
cuppa.cl,,,,NIC Chile,,
croi.se,2017-05-30,2025-03-04,2026-05-30,Gandi SAS,,
antonyrichards.co.uk,2003-10-12,2024-12-07,2025-10-12,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
westcecilhealth.org,2007-12-09,2025-01-18,2025-12-09,"Name106, Inc.",abuse@name.com,https://name.com
avonfire.gov.uk,1996-08-01,,,No registrar listed.  This domain is directly registered with Nominet.,,
anjomed.com.br,2013-08-28,2024-07-10,2025-08-28,,,
time2prosper.net,2007-07-19,2024-07-20,2025-07-19,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
nissa.ro,2004-08-16,,2025-09-14,ICI - Registrar,,
noorden.com.au,,2024-05-13,,Web Address Registration Pty Ltd,,
divyam.ai,2024-02-21,,,1API GmbH,abuse@1api.net,https://1api.net
villarealcf.es,,,,,,
itla.mx,2009-05-07,2024-06-26,2025-05-06,Wingu Networks S.A de C.V.,,
manufacture-joailliere-suisse.ch,,,,,,
thehome.org,1998-03-23,2024-08-11,2026-03-22,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
lsce.ipsl.fr,1994-12-31,2025-01-31,2025-12-31,GIP RENATER,domaine@renater.fr,https://renater.fr
audio-technica.eu,,,,Register S.p.A.,,
forstbetriebe-woerndl.de,,2018-07-25,,,,
somnium.am,,,,globalar (GlobalAR LLC),info@globalar.com,https://globalar.com
smartnation.gov.sg,2014-04-17,2024-10-03,2025-04-17,Government Technology Agency,,
madaa.co,2016-11-16,2024-10-22,2026-11-15,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
haug.net.au,,2024-04-23,,Melbourne IT,,
rime.de,,2021-02-02,,,,
educapenha.com.br,2020-03-20,2025-01-02,2026-03-20,,,
eli.gov.tr,2005-02-15,,2026-02-14,,,
stelram.co.uk,2000-09-06,2024-04-12,2027-09-06,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
sltc.ac.lk,,,,,,
nghs.org.uk,2014-03-13,2024-02-12,2026-03-13,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
reachroyals.org,2014-07-31,2024-07-29,2025-07-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
discoverydesign.co.uk,1998-12-31,2024-11-01,2026-12-31,ANS Group Ltd [Tag = UKFAST],,
continentaltextiles.co.uk,2005-06-14,2024-10-29,2026-06-14,Zen Internet Limited [Tag = ZENSYS],,
ksmx.kroschu.com,1998-05-13,2024-05-13,2025-05-12,Deutsche Telekom AG,sece.leitstellenservice@telekom.de,https://telekom.de
students.vimsia.org,2008-12-09,2022-11-01,2031-12-09,"GKG.NET, INC.",abuse@gkg.net,https://gkg.net
toyota.co.tz,,,,REG-ESEA,,
pakk.co.uk,2015-07-28,2024-06-24,2025-07-28,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
j3engineering.net,2003-08-12,2025-02-02,2026-04-03,"Network Solutions, LLC",domain.operations@web.com,https://web.com
electric2000.co.za,2006-03-14,2024-03-13,2025-03-14,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
bosscollection.vip,2020-04-20,2025-02-25,2025-04-20,Go France Domains Inc,,
gpastudent.org,2017-10-25,2024-07-21,2027-10-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
doehler.com.cn,,,,,,
crescenzipacinottisirani.it,2018-07-19,2024-08-04,2025-07-19,Aruba s.p.a.,,
cairn.edu,2012-07-10,,2027-07-31,,,
mail.aireserv.com,1996-03-11,2024-11-09,2034-03-12,"GoDaddy Corporate Domains, LLC",abuse@gcd.com,https://gcd.com
uws.ac.uk,1996-08-01,,,No registrar listed.  This domain is directly registered with Nominet.,,
techspertsolutions.us,2024-05-27,2024-06-01,2025-05-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
creativecats.com.au,,2024-01-03,,Domain Directors Pty Ltd trading as Instra,,
multiplier.co.in,2007-03-30,2022-03-17,2026-03-30,"GoDaddy.com, LLC",,
grupoguia.mx,2009-07-22,2022-08-20,2027-07-21,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
zschuschen.nl,2005-04-13,2024-11-18,,Cronon GmbH,,
af.edu.mx,2013-08-29,2024-08-30,2025-08-29,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
unifipmoc.edu.br,2018-12-26,2023-06-22,,,,
gracehealthky.org,2016-12-12,2024-07-17,2025-12-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
thehighlandweigh.co.uk,2022-02-03,2024-09-18,2026-02-03,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
icserasmo.edu.it,2024-08-23,2024-08-23,2025-08-23,Neen S.p.a.,,
matt-martin.net,2002-06-18,2022-10-30,2029-06-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
morton-law.us,2002-11-08,2024-04-16,2025-11-07,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
virtualstaffingph.net,2022-08-23,2023-08-24,2025-08-23,Launchpad.com Inc.,abuse@hostgator.com,https://hostgator.com
provencale.lu,,,,Visual Online S.A.,,
walshclan.biz,2004-01-16,2025-01-13,,Tucows Domains Inc.,compliance@tucows.com,https://tucows.com
bellissimaclinic.no,2022-05-20,2024-05-20,,,,
leadersconsultancy.co.uk,2016-12-02,2024-11-02,2025-12-02,"Cloudflare, Inc. [Tag = CLOUDFLARE]",,
ahepavic.org.au,,2024-05-27,,Discount Domain Name Services Pty Ltd,,
alter.global,2016-06-27,2024-07-01,2025-06-27,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
recru.us,2019-04-04,2024-04-10,2025-04-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
beyondwealth.life,2019-06-12,2024-05-18,2025-06-12,,abuse@namecheap.com,https://namecheap.com
jubla.ch,,,,,,
lvsachsen.de,,2023-05-22,,,,
nealgroup.net,2001-05-14,2025-02-05,2026-05-14,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
ccdhb.org.nz,,,,,,
gojade.com.au,,2024-09-04,,Synergy Wholesale Accreditations Pty Ltd,,
heinze-burgdorf.de,,2007-06-22,,,,
adreiholdings.onmicrosoft.com,2005-02-03,2025-01-02,2026-02-03,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
quickcarfinance.co.uk,2018-08-31,2024-09-01,2026-08-31,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
theamni.ca,2021-02-02,2025-02-03,2027-02-02,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
fariasbrito.com.br,2004-11-03,2023-04-05,2026-04-09,,,
schmetterling.fairplane.co,2011-04-07,2025-02-23,2026-04-06,Ledl.net GmbH,abuse@ledl.net,https://ledl.net
mef.net,2000-04-27,2024-12-19,2029-04-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
ahrcnyc.org,1996-11-05,2024-12-19,2025-11-04,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
humbleisd.net,2005-04-25,2022-09-09,2026-04-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
corporativopatrimonialhipotecario.com.mx,2021-08-13,2024-09-29,2025-08-13,InterNetX GmbH,,
henrico.us,2005-07-20,2020-06-20,2025-07-19,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
terviseamet.ee,,,2025-11-23,Zone Media OÜ,,
goforward.tech,2019-04-05,2025-03-06,2026-04-05,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
exolab.it,2007-10-25,2024-10-14,2025-09-28,Aruba s.p.a.,,
sowcollective.org,2020-08-27,2024-08-22,2025-08-27,Tucows Domains Inc.,,
ucm.edu.co,2004-06-25,2024-06-18,2025-06-27,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
batt.eu,,,,Orange,,
dodwellbros.co.uk,2005-07-12,2024-09-04,2025-07-12,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
aetherial-solutions.de,,2024-02-01,,,,
ms1.megaegg.ne.jp,,,,,,
clearviewservices.biz,2024-03-10,2025-03-11,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
pdu.edu.vn,,,,,,
concentra.co.uk,1996-08-01,2024-06-01,2025-06-30,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
terranobel.de,,2018-09-08,,,,
i-red.at,,,,,,
thinkproperties.ca,2009-06-22,2024-06-07,2025-06-22,Tucows.com Co.,compliance@tucows.com,https://tucows.com
dogstar.net.au,,2024-06-03,,GoDaddy.com LLC trading as GoDaddy.com,,
meesterbloembinderij.nl,2011-09-07,2025-03-06,,Metaregistrar B.V.,,
bos-franken.de,,2021-07-20,,,,
smhc.org,1997-04-21,2025-02-26,2026-04-22,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ladamedepic.fr,2012-03-09,2025-01-21,2027-03-09,GANDI,support@support.gandi.net,https://support.gandi.net
rmpv.lv,,2025-03-12,,,,
aths.ac.ae,,,,,,
amer.net,1995-06-08,2024-05-22,2025-06-07,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
svdb.fr,2007-10-03,2025-01-28,2025-10-03,IONOS SE,hostmaster@1und1.de,https://1und1.de
mcvts.org,1996-10-04,2024-11-17,2025-10-03,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
iesofia.edu.pe,,,,NIC.PE,,
luxurylawnservices.net,2021-08-08,2024-08-14,2025-08-08,"DomainPeople, Inc.",abuse@domainpeople.com,https://domainpeople.com
poloadria.it,2019-12-17,2025-01-02,2025-12-17,Aruba Business s.r.l.,,
flipout.com.au,,2024-03-31,,Domain Directors Pty Ltd trading as Instra,,
zsezzlin.cz,2007-09-26,2024-12-11,2025-09-26,REG-MOJEID,,
hollandskroon.nl,2006-12-15,2024-09-16,,Triple Interactive B.V.,,
lewarehouse.mu,2020-06-22,2023-06-23,2025-06-22,Register.mu,,
christmaster.com.br,2023-02-10,2025-01-08,2026-01-27,,,
ringlake.org,2000-03-17,2024-03-31,2027-03-17,"Network Solutions, LLC",domain.operations@web.com,https://web.com
berkleyschools.org,2009-07-06,2024-07-05,2027-07-06,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
dasir.fr,2000-01-16,2024-09-03,2025-09-29,GANDI,support@support.gandi.net,https://support.gandi.net
familie-sigmund.eu,,,,united-domains AG,,
jcctm.edu.hk,1998-02-16,,2026-03-05,Hong Kong Domain Name Registration Company Limited,enquiry@hkdnr.hk Hotline: +852 2319 1313,https://hkdnr.hk Hotline: +852 2319 1313
grovetonisd.net,2002-01-15,2024-09-06,2034-01-15,"Network Solutions, LLC",domain.operations@web.com,https://web.com
payy.fr,2024-10-01,2024-10-06,2025-10-01,SAS Ligne Web Services - LWS,afnic@lws.fr,https://lws.fr
arbuza.in,2019-12-21,2024-12-18,2025-12-21,Endurance Digital Domain Technology Private Limited,abuse@publicdomainregistry.com,https://publicdomainregistry.com
mail.jamessprunt.edu,2002-03-07,,2027-07-31,,,
northstarmechanicalltd.ca,2014-10-31,2024-11-20,2025-10-31,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
irish-corner.eu,,,,IONOS SE,,
navos.co.uk,2020-06-14,2020-06-14,2025-06-14,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
umanitoba.ca,2000-10-20,2025-01-30,2026-04-14,Webnames.ca Inc.,abuse@webnames.ca,https://webnames.ca
fkggoettingen.de,,2020-10-07,,,,
indiantrail.org,1998-10-15,2024-09-14,2025-10-14,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
cjcpr.net,2020-04-07,2024-04-15,2025-04-07,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
pinkelephant.co.uk,1997-09-12,2024-11-27,2025-09-12,"GoDaddy.com, LLC. [Tag = GODADDY]",,
cyberdyne.jp,2004-07-06,,2025-07-31,,,
klschools.org,1999-12-14,2024-12-18,2025-12-14,"BRANDON GRAY INTERNET SERVICES INC. (dba ""NameJuice.com"")",abuse@namejuice.com,https://namejuice.com
unique21.co.uk,2013-11-06,2024-11-05,2025-11-06,Ionos SE [Tag = 1AND1],,
cushionfactory.com.au,,2024-06-21,,Synergy Wholesale Accreditations Pty Ltd,,
bleichgmbh.de,,2018-08-17,,,,
fayettecountyhospital.org,2001-05-24,2024-07-08,2027-05-24,"Register.com, Inc.",domain.operations@web.com,https://web.com
uandina.edu.pe,,,,NIC.PE,,
georgiamorgan.com.au,,2024-06-01,,Synergy Wholesale Accreditations Pty Ltd,,
inextenso.fr,1998-02-25,2024-08-01,2026-07-21,GANDI,support@support.gandi.net,https://support.gandi.net
macmillan.org.uk,1997-05-20,2023-05-20,2025-05-20,Team Blue Internet Services UK Limited [Tag = LCN],,
gmasystemsrls.it,2017-11-22,2024-12-08,2025-11-22,Register S.p.a.,,
uq.net.au,,2024-04-07,,Domain Directors Pty Ltd trading as Instra,,
pioneerwireless.net,2001-06-25,2021-06-09,2026-06-25,"Network Solutions, LLC",domain.operations@web.com,https://web.com
maurya.co.in,2013-08-29,2024-11-24,2025-08-29,"Spaceship, Inc.",abuse@spaceship.com,https://spaceship.com
ccp.pcc.com,1989-07-25,2024-07-24,2034-07-24,"Network Solutions, LLC",domain.operations@web.com,https://web.com
mathewsonandrosemond.co.uk,2003-09-22,2024-08-23,2025-09-22,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
theportsmouthshop.necoxmail.com,2000-09-06,2024-11-12,2025-09-06,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
alunos.esbn.pt,,,,,,
lansemi.org,2007-06-13,2018-05-14,2027-06-13,Tucows Domains Inc.,,
liigume.ee,,,2025-12-13,Zone Media OÜ,,
mimmsa.org,2023-06-01,2024-08-25,2033-06-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
vincotte.be,2004-07-15,,,,,
cdlinc.ca,2012-02-27,2025-02-28,2026-02-27,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
gipa.ge,2001-07-28,,2025-07-29,grena,g.zhvania@gipa.ge,https://gipa.ge
agira.ai,2024-05-16,,,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
justaddwine.nl,2005-11-24,2021-09-07,,Brisk ICT B.V.,,
brandlinge.ch,,,,,,
aausports.org,1996-10-08,2024-10-08,2025-10-07,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
maqii.de,,2022-10-10,,,,
nevsehir.edu.tr,2007-07-21,,2025-07-20,,,
csslaval.gouv.qc.ca,2000-10-23,2024-09-11,2029-09-22,A.R.C. Informatique Inc.,mona@arcinfo.qc.ca,https://arcinfo.qc.ca
martinmethodist.edu,1997-03-12,,2025-07-31,,,
orderofmalta.org,1998-08-18,2021-08-17,2031-08-17,"Network Solutions, LLC",domain.operations@web.com,https://web.com
bowlingstar.fr,2004-11-22,2024-11-12,2025-11-22,OVH,support@ovh.net,https://ovh.net
sharpbrains.co.uk,2017-05-09,2024-06-30,2032-05-09,"GoDaddy.com, LLC. [Tag = GODADDY]",,
dreco.com.br,2014-10-19,2024-11-05,2025-10-19,,,
blue-collar.marketing,2024-11-13,2024-11-18,2025-11-13,Squarespace Domains LLC,registrar@squarespace.com,https://squarespace.com
discoverdreams.in,2023-02-18,2024-09-24,2026-02-18,"GoDaddy.com, LLC",,
marscapital.ie,2014-04-10,,2025-04-11,Register 365,,
blackhilloutdoor.sk,2015-01-28,2025-01-14,2026-01-28,"ACTIVE 24, s.r.o.",registrace@domeny.cz,https://domeny.cz
realtree.realty,2019-05-11,2024-05-14,2025-05-11,NAMECHEAP INC,support@namecheap.com,https://namecheap.com
rtvc.gov.co,2004-12-06,2020-12-13,2025-12-06,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
galpoesinvest.com.br,2024-06-14,2024-06-14,2025-06-20,,,
ctgusa.net,2001-04-17,2024-04-18,2026-04-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
school.edu.bb,,,,,,
orientafirst.fr,2017-12-19,2025-01-31,2025-12-19,OVH,support@ovh.net,https://ovh.net
ddsa.com.br,2012-09-21,2023-07-13,2025-07-15,,,
xbhs.net,2004-01-15,2021-12-16,2028-01-15,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sndmc.co.kr,2024-11-20,2024-11-20,2029-11-20,"Gabia, Inc.(http://www.gabia.co.kr)",,
gifta.co.uk,2020-05-18,2024-07-20,2025-05-18,"GoDaddy.com, LLC. [Tag = GODADDY]",,
seethru.com.au,,,,,,
optiplan.eu,,,,,,
accrete.co.in,,,,,,
bandai-wh.com.br,,,,,,
peterarnold.ca,2012-11-24,2024-11-21,2026-11-24,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
genia.design,2023-09-15,2024-12-02,,whois.godaddy.com,abuse@godaddy.com,https://godaddy.com
universitat-wuerzburg.de,,2025-02-07,,,,
stashllc.net,,,,,,
jopco.net,,,,,,
unkel-berlin.de,,2014-01-04,,,,
ukm.edu.my,,,,,,
reinfer.io,,,,,,
onecs.net,,,,,,
drskoonin.co.za,2020-10-27,2024-10-27,2025-10-27,xneelo (Pty) Ltd,support@xneelo.com,https://xneelo.com
trilliuminstitute.org,,,,,,
1994mail.ru,2024-02-23,,2026-02-23,RU-CENTER-RU,,
sports-aventure.fr,,,,,,
westfridge.com.au,,,,,,
evv.ee,,,,,,
reeleaf.nl,2013-05-30,2020-07-27,,Registrar.eu,,
sinblat.es,,,,,,
msaunitedway.org,,,,,,
gruppozappieri.it,,,,,,
wolf-produktionssysteme.de,,2020-03-27,,,,
rundfunk-gruppe.de,,2022-07-08,,,,
firstmailing.co.uk,,,,,,
symporg.ch,,,,,,
dentaurum.com.au,,,,,,
tda.cl,,,,NIC Chile,,
hermes-europe.co.uk,,,,,,
quitzin.de,,2024-01-16,,,,
rbcardiff.net,,,,,,
ebhstallions.net,,,,,,
uscm.org,,,,,,
sacs.edu.ph,,,,,,
centrodeinformacion.org,,,,,,
jeweliet.net,,,,,,
brainsys.nl,2014-11-17,2025-02-03,,Registrar.eu,,
jinjennyang.com.tw,,,,,,
geolabs.net,,,,,,
ga360.expert,,,,,,
pgtech.in,,,,,,
pointmade.ai,2025-01-19,,,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
bearmtg.net,,,,,,
cel.edu.br,,,,,,
andtw.mx,2023-04-19,2024-07-26,2026-04-19,GoDaddy.com,,
baydental.net,2003-06-20,2024-05-27,2025-06-20,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hshl.de,,2023-06-26,,,,
up.edu.ph,,,,,,
moca.connectionsacademy.org,2001-11-19,2024-11-20,2025-11-19,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
medicinesrus.com.au,,2025-03-11,,Web Address Registration Pty Ltd,,
csp-crewsupport.de,,2023-04-20,,,,
mwebbiz.co.za,2005-10-28,2024-10-21,2025-10-28,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
noordam-makelaardij.nl,2001-05-09,2009-09-09,,Easyhosting B.V.,,
greenbaystudent.org,2013-05-28,2024-07-01,2028-05-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
clarity.video,2020-10-09,2024-01-19,2025-10-09,IONOS SE,abuse@ionos.com,https://ionos.com
